id,bccc_path_fixed,sample_reason,review_pending,primary_class,n_pos,pragma,Class01:ExternalBug,Class02:GasException,Class03:MishandledException,Class04:Timestamp,Class06:UnusedReturn,Class08:CallToUnknown,Class09:DenialOfService,Class10:IntegerUO,Class11:Reentrancy,Class12:NonVulnerable,slither_status,slither_hits,agreement_per_class,disagreement_score
c836c1d709a6014f4c043be5fa648a5158b29697526ee6d9e0bcec0a81b87c69,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c836c1d709a6014f4c043be5fa648a5158b29697526ee6d9e0bcec0a81b87c69.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
c849fa9f4457b5cb3f80f0c7d15cdbec5faeadba2d7096717a29b8b45980b598,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c849fa9f4457b5cb3f80f0c7d15cdbec5faeadba2d7096717a29b8b45980b598.sol,review_pending,1,CallToUnknown,3,^0.4.16,0,0,0,0,0,1,0,0,1,1,,,,-1
c866718e57abfd0738a308168a81511cdd4cf8e1a1ec6bca96d297307e207fd6,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c866718e57abfd0738a308168a81511cdd4cf8e1a1ec6bca96d297307e207fd6.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
c8776d54984d1b47c3d300b261e022661e627a48e0183ec3fbcc5c129a441dcb,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c8776d54984d1b47c3d300b261e022661e627a48e0183ec3fbcc5c129a441dcb.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
c8bd5619d8099a8fb3942f95b908cdcbb4cea8b449423eb080648aeb9630d217,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c8bd5619d8099a8fb3942f95b908cdcbb4cea8b449423eb080648aeb9630d217.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
c92fb7ab89f021f0141adc1e065fc73b708a8450b043cb9ff64cecc21cb78ca4,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c92fb7ab89f021f0141adc1e065fc73b708a8450b043cb9ff64cecc21cb78ca4.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
c97951aafa127f8f29b47582f2b2e469123e32ad7ff06754ef7e3e3482bd50a5,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c97951aafa127f8f29b47582f2b2e469123e32ad7ff06754ef7e3e3482bd50a5.sol,review_pending,1,CallToUnknown,3,,0,0,0,0,0,1,0,0,1,1,,,,-1
c9ce8614a7158530deaba6f14aeaa137bf7182a4fab0cf49162732b122a298af,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/c9ce8614a7158530deaba6f14aeaa137bf7182a4fab0cf49162732b122a298af.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
ca0cb4e8a5ee772a636ad4a97bcc3790568b22d956badf63ae016f188c56172a,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/ca0cb4e8a5ee772a636ad4a97bcc3790568b22d956badf63ae016f188c56172a.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
ca0fbbd9bda8ce991a1c7a82155c3be7b4d808a91b1a9dbcaa9a71ac95b5efed,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/ca0fbbd9bda8ce991a1c7a82155c3be7b4d808a91b1a9dbcaa9a71ac95b5efed.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
cab455a97460533c124f4408020b1e767565475b7c49a71dd75061e798b0889f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cab455a97460533c124f4408020b1e767565475b7c49a71dd75061e798b0889f.sol,review_pending,1,CallToUnknown,3,^0.4.19,0,0,0,0,0,1,0,0,1,1,,,,-1
cada933245fd058e6716a3d364771bc1d94e4ba6fd73f67e24524970cd802724,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cada933245fd058e6716a3d364771bc1d94e4ba6fd73f67e24524970cd802724.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
caf6753f3b9198eca7bdd1578ba42beb7ae999b18e2960d93ab6369b0e106989,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/caf6753f3b9198eca7bdd1578ba42beb7ae999b18e2960d93ab6369b0e106989.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
cb2e05ae7075ec3c6b06191da3abc6604d82266668ed95e79ea04524896580fd,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cb2e05ae7075ec3c6b06191da3abc6604d82266668ed95e79ea04524896580fd.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cb3b1d1a012244d40536d05948947fe8874ea10a38bb06938c88ac477109e17b,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cb3b1d1a012244d40536d05948947fe8874ea10a38bb06938c88ac477109e17b.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
cbcb136e4cfe4d7de3b9e1dc5a65ff88b00bbc5a7f09818ffd0ff868cc0955c6,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cbcb136e4cfe4d7de3b9e1dc5a65ff88b00bbc5a7f09818ffd0ff868cc0955c6.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cc13bcef3cd28a9e7ca361461c8013d9d0c9592dbd0203a0bcf361c4b71e1a94,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cc13bcef3cd28a9e7ca361461c8013d9d0c9592dbd0203a0bcf361c4b71e1a94.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cc45b0ede52b460cdc958a157359d16f73c4d5132abffb14f157aa95641bd0a0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cc45b0ede52b460cdc958a157359d16f73c4d5132abffb14f157aa95641bd0a0.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cccacb3c98a49e6dd438b0eba19bc6889a5e54bb42d281022ff0114c0756d463,BCCC-SCsVul-2024/SourceCodes/NonVulnerable/cccacb3c98a49e6dd438b0eba19bc6889a5e54bb42d281022ff0114c0756d463.sol,review_pending,1,Timestamp,2,^0.4.21,0,0,0,1,0,0,0,0,0,1,,,,-1
cd91883ea56db6b6be24a071dd949c6e14cc552f7f5ef07a160cb13a8c7fd260,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cd91883ea56db6b6be24a071dd949c6e14cc552f7f5ef07a160cb13a8c7fd260.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cdaff63a1a2f5a1b053f9300da23e5937855889ab32668c96084d01eeb4f19e1,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cdaff63a1a2f5a1b053f9300da23e5937855889ab32668c96084d01eeb4f19e1.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cded139336e24cd329b32aeccfd9a6ddece04212509ffcab8fb1ab4d4004711d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cded139336e24cd329b32aeccfd9a6ddece04212509ffcab8fb1ab4d4004711d.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
ce08f995c1b0a6b7e549d60471e67de762b42b384ff634c038543dcc891087ff,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/ce08f995c1b0a6b7e549d60471e67de762b42b384ff634c038543dcc891087ff.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
ce38c23f1ad9cdb8a52839fa405f1c1743d6358e0cbd8f549ba153e4d2d81079,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/ce38c23f1ad9cdb8a52839fa405f1c1743d6358e0cbd8f549ba153e4d2d81079.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
cf541af251cdf8def8b6d5a2bb4116b6b03b6fdc088f530f90256b32242d8837,BCCC-SCsVul-2024/SourceCodes/IntegerUO/cf541af251cdf8def8b6d5a2bb4116b6b03b6fdc088f530f90256b32242d8837.sol,review_pending,1,IntegerUO,2,^0.4.18,0,0,0,0,0,0,0,1,0,1,,,,-1
cf67302ab70d2c50fed8a1f9d24f118ee59e12c4db4904006a35f90e95a4f458,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/cf67302ab70d2c50fed8a1f9d24f118ee59e12c4db4904006a35f90e95a4f458.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d16ecce0e96cc12658836b1272d9d9f489c19153fe64ff9b889f5cd44f4b0009,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d16ecce0e96cc12658836b1272d9d9f489c19153fe64ff9b889f5cd44f4b0009.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
d1b7b8fec7b439b1faa1331af6d672440f6a6ea39fe32bd618427f14f21a2b7b,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d1b7b8fec7b439b1faa1331af6d672440f6a6ea39fe32bd618427f14f21a2b7b.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
d1d07d7d774238c53b90aed12d7d1cd78e5bf36c63b08745a40e5b5a2c72da5d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d1d07d7d774238c53b90aed12d7d1cd78e5bf36c63b08745a40e5b5a2c72da5d.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d22701adf1ba26eed3f31c5cc8751fd0d6db6f8cd7f28fc45afbf3720d73e51d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d22701adf1ba26eed3f31c5cc8751fd0d6db6f8cd7f28fc45afbf3720d73e51d.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
d260612bd717e1caf4fd54690e0ef1125612679d039d8d7d3dd885dee5858c5e,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d260612bd717e1caf4fd54690e0ef1125612679d039d8d7d3dd885dee5858c5e.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
d33f047d6442db54dafd5d31180619e6ae1a74e1772087abb7d002fbc97d277b,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d33f047d6442db54dafd5d31180619e6ae1a74e1772087abb7d002fbc97d277b.sol,review_pending,1,CallToUnknown,3,,0,0,0,0,0,1,0,0,1,1,,,,-1
d377a9886108428c86b420094d505f9c47c46cd7819a303cae40f72fde8dec92,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d377a9886108428c86b420094d505f9c47c46cd7819a303cae40f72fde8dec92.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d3885f5535c914c2742396b913f51717b8a489afd59a12ac01366ed2011f1d9d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d3885f5535c914c2742396b913f51717b8a489afd59a12ac01366ed2011f1d9d.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d39cce2daf5828edffa5eef3b50b576fab1a0195c4b77956a6eb3c863b21c897,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d39cce2daf5828edffa5eef3b50b576fab1a0195c4b77956a6eb3c863b21c897.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d3b3ec37ce14224c25137db50a3a9308baef98f43656ee909ae78276cfbc2311,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d3b3ec37ce14224c25137db50a3a9308baef98f43656ee909ae78276cfbc2311.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d4a7c720a79aaddd7737dbe9c2396d861a8bb2dab063bb688e9b77a07d5c771d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d4a7c720a79aaddd7737dbe9c2396d861a8bb2dab063bb688e9b77a07d5c771d.sol,review_pending,1,CallToUnknown,3,^ 0.4 .9,0,0,0,0,0,1,0,0,1,1,,,,-1
d63fe70bbcd0ad14fefd4cc69b4db05fa7e9cbb3fcc6e073e2d7c54c821eae77,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d63fe70bbcd0ad14fefd4cc69b4db05fa7e9cbb3fcc6e073e2d7c54c821eae77.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d6609e5560443b7e404c37a5b01658c4b207814e0549dd13c311ec344de1485c,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d6609e5560443b7e404c37a5b01658c4b207814e0549dd13c311ec344de1485c.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d6ce38f90366a4eca65f69e19db95450fe7ff8c9db4955cfc16738f1412639f9,BCCC-SCsVul-2024/SourceCodes/DenialOfService/d6ce38f90366a4eca65f69e19db95450fe7ff8c9db4955cfc16738f1412639f9.sol,review_pending,1,DenialOfService,3,^0.4.18,0,0,0,0,0,0,1,0,1,1,,,,-1
d708852e2494476e78b5764bf6fe22a81ee84222119ef3c2712a3d20ac2ec6a3,BCCC-SCsVul-2024/SourceCodes/IntegerUO/d708852e2494476e78b5764bf6fe22a81ee84222119ef3c2712a3d20ac2ec6a3.sol,review_pending,1,IntegerUO,2,^0.4.16,0,0,0,0,0,0,0,1,0,1,,,,-1
d735a195a8558cb06788832cef8ec4588dd8f4771e6d1bc93fc7328c65150f8b,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d735a195a8558cb06788832cef8ec4588dd8f4771e6d1bc93fc7328c65150f8b.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
d759078df351b0e2c74cf1f0a39cfcfd3accb31b8613567e4648c7eb8208eea7,BCCC-SCsVul-2024/SourceCodes/IntegerUO/d759078df351b0e2c74cf1f0a39cfcfd3accb31b8613567e4648c7eb8208eea7.sol,review_pending,1,IntegerUO,2,^0.4.19,0,0,0,0,0,0,0,1,0,1,,,,-1
d77b9f98f09fa6d46dad4f5aa01c64c517fb7a3c4142933ea673f95e99f4ea0c,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d77b9f98f09fa6d46dad4f5aa01c64c517fb7a3c4142933ea673f95e99f4ea0c.sol,review_pending,1,CallToUnknown,3,^0.4.8,0,0,0,0,0,1,0,0,1,1,,,,-1
d7e543a3cdfa7ee192adb644e75ba7a80579f5553a96e124ad2e3781ab1fb2ac,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d7e543a3cdfa7ee192adb644e75ba7a80579f5553a96e124ad2e3781ab1fb2ac.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d81f8aed651ae8221ed785051bff4530821107d20cce46c85d27772f0ffa3a11,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d81f8aed651ae8221ed785051bff4530821107d20cce46c85d27772f0ffa3a11.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
d831d5a46ba0fba6038b714f44fc691b0b6f2e57d54ed079095bdc7d27e9597f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d831d5a46ba0fba6038b714f44fc691b0b6f2e57d54ed079095bdc7d27e9597f.sol,review_pending,1,CallToUnknown,3,^0.4.19,0,0,0,0,0,1,0,0,1,1,,,,-1
d8651645695b7b155173a003e54480c3af856704945312d182cdef250e2218da,BCCC-SCsVul-2024/SourceCodes/IntegerUO/d8651645695b7b155173a003e54480c3af856704945312d182cdef250e2218da.sol,review_pending,1,IntegerUO,2,^0.4.24,0,0,0,0,0,0,0,1,0,1,,,,-1
d8bff3de18239bf424ab2abeec60180131089b440e29ac25f97594b4e163d078,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d8bff3de18239bf424ab2abeec60180131089b440e29ac25f97594b4e163d078.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
d991d827e183b23a7b5c7708518865848e1f035cedf4c9e2572ac75bfd8e80b2,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d991d827e183b23a7b5c7708518865848e1f035cedf4c9e2572ac75bfd8e80b2.sol,review_pending,1,CallToUnknown,3,^0.4.15,0,0,0,0,0,1,0,0,1,1,,,,-1
d9947fa5533615ffb46fe24c8a4c59adda336ed1aae2af2757d18762e59fd8df,BCCC-SCsVul-2024/SourceCodes/IntegerUO/d9947fa5533615ffb46fe24c8a4c59adda336ed1aae2af2757d18762e59fd8df.sol,review_pending,1,IntegerUO,2,^0.4.2,0,0,0,0,0,0,0,1,0,1,,,,-1
d9d7c55d30364a752948dd4d6de0a3462cffe710243e44aa024c8750da8b810c,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/d9d7c55d30364a752948dd4d6de0a3462cffe710243e44aa024c8750da8b810c.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
da8b2fdc9cafe2e980916aa4744bfca1f0933fab966577af69eaf13c81de5b5f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/da8b2fdc9cafe2e980916aa4744bfca1f0933fab966577af69eaf13c81de5b5f.sol,review_pending,1,CallToUnknown,3,^0.4.0,0,0,0,0,0,1,0,0,1,1,,,,-1
db07f34a03bd6f9b475d8ce5eede52f1baf607e5fcfc69426ee094059999a897,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/db07f34a03bd6f9b475d8ce5eede52f1baf607e5fcfc69426ee094059999a897.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
db8b7328b9baf6122d70a38a5a496e43a94850ca6d2aa22972705576f14a6d05,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/db8b7328b9baf6122d70a38a5a496e43a94850ca6d2aa22972705576f14a6d05.sol,review_pending,1,CallToUnknown,3,^0.4.16,0,0,0,0,0,1,0,0,1,1,,,,-1
dbaa15bfebf4d781787c48fddfc1d041cc903f5137fdbfcb4cb62cc57ebc0070,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/dbaa15bfebf4d781787c48fddfc1d041cc903f5137fdbfcb4cb62cc57ebc0070.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
dc5a92fc9f0ca5c9f8ead809008baf83c9a9c48f954a242f27145e1f5cf82661,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/dc5a92fc9f0ca5c9f8ead809008baf83c9a9c48f954a242f27145e1f5cf82661.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
dc7cf7d134f45c622e90b24e7b8a69dfb693fcf929e58915fd7b8ad01e8e0679,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/dc7cf7d134f45c622e90b24e7b8a69dfb693fcf929e58915fd7b8ad01e8e0679.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
dce81e0ffe9c6440ae17737a8b3f8975b4c4d514f0aebe08e4c6c0a5a86138d3,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/dce81e0ffe9c6440ae17737a8b3f8975b4c4d514f0aebe08e4c6c0a5a86138d3.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
de71ae4a33bdc78b7332fd4433d4c451723c07070898053f0c582eb94392fc41,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/de71ae4a33bdc78b7332fd4433d4c451723c07070898053f0c582eb94392fc41.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
decaaffadffbb59bb207a75279cf61a4d226bad518261c5dfa8a8a6e2bfa142d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/decaaffadffbb59bb207a75279cf61a4d226bad518261c5dfa8a8a6e2bfa142d.sol,review_pending,1,CallToUnknown,3,^0.4.17,0,0,0,0,0,1,0,0,1,1,,,,-1
dedaf1d73e8fe00ada6c394f33830783d4a2792c0386ff005e5242207779ceb6,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/dedaf1d73e8fe00ada6c394f33830783d4a2792c0386ff005e5242207779ceb6.sol,review_pending,1,CallToUnknown,3,,0,0,0,0,0,1,0,0,1,1,,,,-1
df2694634f1dae92dee4aa9e96146872b0e09cc39cdcf3dcbc3bbf36571191dd,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/df2694634f1dae92dee4aa9e96146872b0e09cc39cdcf3dcbc3bbf36571191dd.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e0884af7931050621be33f44ba34dd9a3fd29666295c4cf92787e82b2abe4218,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e0884af7931050621be33f44ba34dd9a3fd29666295c4cf92787e82b2abe4218.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e096275b96f9b4909bd85c4510aeff816b233551472a4e7dba2d6674779b6483,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e096275b96f9b4909bd85c4510aeff816b233551472a4e7dba2d6674779b6483.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e0b50603de41d17324c1cfc5d9d340d0ea4905b7c8775919df1d2beefe9e1ac6,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e0b50603de41d17324c1cfc5d9d340d0ea4905b7c8775919df1d2beefe9e1ac6.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e19d36c9aa5d59c4d6e2f647be99e67acc5f0fb403eccbc2e86072a6d69752d0,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e19d36c9aa5d59c4d6e2f647be99e67acc5f0fb403eccbc2e86072a6d69752d0.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e1b20ffa9a05b387ffb5cce1a2cea39631d07af2d57674a9b065e9e726cbf680,BCCC-SCsVul-2024/SourceCodes/IntegerUO/e1b20ffa9a05b387ffb5cce1a2cea39631d07af2d57674a9b065e9e726cbf680.sol,review_pending,1,IntegerUO,2,^0.4.24,0,0,0,0,0,0,0,1,0,1,,,,-1
e21dcb016cb0727897fbf41cb43731e7e300963e2831baa869a2d7d1b0ec8ed4,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e21dcb016cb0727897fbf41cb43731e7e300963e2831baa869a2d7d1b0ec8ed4.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
e25099a15dc3811c9764fa92eee3c8848d608fb78dc6767bc0555d4f1d6cde19,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e25099a15dc3811c9764fa92eee3c8848d608fb78dc6767bc0555d4f1d6cde19.sol,review_pending,1,CallToUnknown,3,^0.4.18,0,0,0,0,0,1,0,0,1,1,,,,-1
e262b7a81ce8faa749378158f8bdd1e1e93f8003e6e72209b43f8670ca201dae,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e262b7a81ce8faa749378158f8bdd1e1e93f8003e6e72209b43f8670ca201dae.sol,review_pending,1,CallToUnknown,3,^0.4.13,0,0,0,0,0,1,0,0,1,1,,,,-1
e26abebe17c38951ceeb12a052f1b6dfcdba9362b92321385bd21db8eb236374,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e26abebe17c38951ceeb12a052f1b6dfcdba9362b92321385bd21db8eb236374.sol,review_pending,1,CallToUnknown,3,^0.4.21,0,0,0,0,0,1,0,0,1,1,,,,-1
e27d271dc5921d035fbb873a09af56d9ec8b381a2216b802c7f24050373a197d,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e27d271dc5921d035fbb873a09af56d9ec8b381a2216b802c7f24050373a197d.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e296253877c5843ff6c979a9e767cffaf7e9aa652d80ba21c151a7a99a21c034,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e296253877c5843ff6c979a9e767cffaf7e9aa652d80ba21c151a7a99a21c034.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e2af9ba7069197efadfd2d7bbe7bc8f3216f0e5ab23ba4b33c0e3c41f559b20f,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e2af9ba7069197efadfd2d7bbe7bc8f3216f0e5ab23ba4b33c0e3c41f559b20f.sol,review_pending,1,CallToUnknown,3,^0.4.16,0,0,0,0,0,1,0,0,1,1,,,,-1
e305d59a3fae38be6c459b01ec90e9f555436efb25e8abf852d3072aa503fba6,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e305d59a3fae38be6c459b01ec90e9f555436efb25e8abf852d3072aa503fba6.sol,review_pending,1,CallToUnknown,3,^0.4.11,0,0,0,0,0,1,0,0,1,1,,,,-1
e309eccd946e94c1b6ac286f36b234a57ad6f1f7f88f6413686cfef2f8008e70,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e309eccd946e94c1b6ac286f36b234a57ad6f1f7f88f6413686cfef2f8008e70.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
e3c0f980657469dba8dd79ffa1aff619c763fe85c1addcff1c496c1266835cd4,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e3c0f980657469dba8dd79ffa1aff619c763fe85c1addcff1c496c1266835cd4.sol,review_pending,1,CallToUnknown,3,^0.4.14,0,0,0,0,0,1,0,0,1,1,,,,-1
e43225949d75823ab7c0a570b653acafe809a3fc9cd948eb32db197eb9652c11,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e43225949d75823ab7c0a570b653acafe809a3fc9cd948eb32db197eb9652c11.sol,review_pending,1,CallToUnknown,3,^0.4.2,0,0,0,0,0,1,0,0,1,1,,,,-1
e459ecff0cc51ebc84adf56bef00b30623b284fd61555ed9c7c86891ea161518,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e459ecff0cc51ebc84adf56bef00b30623b284fd61555ed9c7c86891ea161518.sol,review_pending,1,CallToUnknown,3,^0.4.6,0,0,0,0,0,1,0,0,1,1,,,,-1
e48b648ab179b8195913cf6dbf6b4138b8f29c25432f11cc4e8e7060ee845c78,BCCC-SCsVul-2024/SourceCodes/NonVulnerable/e48b648ab179b8195913cf6dbf6b4138b8f29c25432f11cc4e8e7060ee845c78.sol,review_pending,1,Timestamp,2,^0.4.24,0,0,0,1,0,0,0,0,0,1,,,,-1
e4b752fbbac6361c08566676f671bb96cddba5d49f41e5712abbb70abf225d4b,BCCC-SCsVul-2024/SourceCodes/CallToUnknown/e4b752fbbac6361c08566676f671bb96cddba5d49f41e5712abbb70abf225d4b.sol,review_pending,1,CallToUnknown,3,^0.4.4,0,0,0,0,0,1,0,0,1,1,,,,-1
